stop_id,stop_code,stop_name,stop_lat,stop_lon
16220,31265,KLOCKNER RD 554'W OF WHATLEY RD,40.22256,-74.68190000000001
16221,22664,GREENWOOD AVE AT CHESTNUT AVE,40.21836,-74.74932000000001
16222,10801,FRANKLIN AVE AT OLD TURNPIKE,39.39230000000001,-74.51864
16223,10845,RT-40/322 AT NOAHS RD,39.39446,-74.54079
16224,28736,NORTH BROAD ST AT WILDER ST,40.68437,-74.21451
16225,28664,JERSEY AVE AT BELLEVUE ST,40.6612,-74.23675
16226,29458,3RD AVE AT PARK ST,40.6604,-74.24276
16227,29451,2ND AVE AT SHERIDAN AVE,40.66066,-74.25034000000001
16228,22365,RT-1 ALT AT LAKE DRIVE,40.25566000000001,-74.72949000000001
16229,10551,US-40 AT HARLEY AVE,39.4656,-74.80445
1623,22625,CALHOUN ST AT PENNINGTON AVE,40.22924,-74.76846
16230,10556,US-40 AT CENTRAL AVE,39.44802000000001,-74.73294
16231,19677,KINGS HWY AT BERKELEY RD,39.81016,-75.21112000000001
16232,20108,KINGS HWY AT PLANTATION DR,39.82314,-75.17893000000001
16233,22647,S CLINTON AVE AT WALLENBERG AVE,40.21866,-74.75487000000001
16234,22621,CALHOUN ST AT SWEETS AVE,40.23025000000001,-74.76729
16235,22691,MLK JR BLVD AT HEIL AVE,40.23914000000001,-74.75341
16236,31760,PRINCETON AVE AT MYRTLE AVE,40.24270000000001,-74.74975000000001
16237,22393,US-206 at GREENWOOD AVE,40.30474,-74.72329000000001
16238,28101,BROADWAY AT KEASBEY ST,39.56325,-75.45803000000001
16239,28103,EAST BROADWAY AT NINTH ST,39.56981,-75.46405
1624,31957,CALHOUN ST AT PASSAIC ST,40.22435,-74.77315
16240,28104,BROADWAY AT WALNUT ST,39.57134000000001,-75.46567
16241,28011,RT-45 AT COMPROMISE RD#,39.62683000000001,-75.37158000000001
16242,32515,KINGS HIGHWAY AT SOUTH AVE,39.73926,-75.31703
16243,20248,CR-551 at REPAUPO RD #,39.76658,-75.27851000000001
16244,33140,MLK JR BLVD AT FOUNTAIN AVE,40.22855000000001,-74.76367
16245,31996,SOUTH BROAD ST AT HUDSON ST,40.20779,-74.75205000000001
16246,22604,SOUTH BROAD ST AT CHESTNUT AVE,40.20539,-74.74629
16247,22606,S BROAD ST AT LIBERTY ST,40.20395000000001,-74.74281000000001
16248,22607,SOUTH BROAD ST AT LAKESIDE AVE,40.20160000000001,-74.73752
16249,22170,S BROAD ST AT SAMUEL ST,40.2,-74.73361000000001
1625,22864,GREENWOOD AVE AT S COOK ST,40.22235000000001,-74.74029
16250,31345,WHITE HORSE AVE AT LOCUST AVE,40.18956,-74.70406000000001
16251,22179,WHITEHORSE AVE AT ARENA DR,40.19435,-74.70147
16252,22269,WHITEHORSE-MERCERVILLE RD AT CYPRESS LN,40.21692,-74.68933000000001
16253,13784,TEANECK RD AT FOREST AVE,40.89409000000001,-74.00185
16254,13789,TEANECK RD AT LINDBERGH BLVD HOLY NAME HOSPITAL,40.88256000000001,-74.00865
16255,22512,HARRISON ST N AT NASSAU ST,40.35461,-74.64594000000001
16256,22628,CALHOUN ST AT W. HANOVER ST,40.22306,-74.77442000000001
16257,31733,E STATE ST AT S BROAD ST,40.22015,-74.76428
16258,22657,TRENTON HIGH SCHOOL,40.22014,-74.74456000000001
16259,22180,WHITEHORSE AVE AT KUSER RD,40.20629,-74.69531000000001
1626,22234,HAMILTON SENIOR CITIZENS COMPLEX,40.22511,-74.69217
16260,30747,WHITE HORSE AVE AT ORCHARD AVE,40.1949,-74.70134
16261,22163,US-206 (S. BROAD ST) AT WOODSIDE AVE ,40.19091,-74.71112000000001
16262,30176,WASHINGTON BLVD AT WYNDHAM PL.,40.22616,-74.63549
16263,22342,NOTTINGHAM WAY AT SUNSET BLVD,40.22585,-74.65002000000001
16264,22343,NOTTINGHAM WAY AT NORTH CREST AVE,40.22736,-74.65442
16265,30740,NOTTINGHAM WAY AT LANDER DR,40.23378,-74.67644
16266,30741,NOTTINGHAM WAY AT SHADY LN,40.23514,-74.68202000000001
16267,22142,GREENWOOD AVE (RT-33) 380'E OF WARD AVE. ,40.23154,-74.72154
16268,22143,GREENWOOD AVE (RT-33) 425'W OF SCULPTORS WAY,40.23023000000001,-74.72426
16269,22660,GREENWOOD AVE AT CLEVELAND AVE,40.22523,-74.73485000000001
1627,31239,LAMONT AVE CIRCLE AT ALVIN E GERSHEN APTS,40.22466,-74.69252
16270,13793,TEANECK RD AT OAKDENE AVE,40.87465,-74.01232
16271,13646,DEGRAW AVE AT FRANK W. BURR BLVD,40.87155000000001,-74.00718000000001
16272,13647,DEGRAW AVE AT FRANK W. BURR BLVD,40.87166000000001,-74.00669000000001
16273,22129,GREENWOOD AVE (RT-33) 380'E OF WARD AVE. ,40.23165,-74.72109
16274,22130,NOTTINGHAM WAY (RT-33) AT DONALD DR,40.23254,-74.71542000000001
16275,22131,NOTTINGHAM WAY (RT-33) AT CHEWALLA BLVD,40.23282,-74.71139000000001
16276,29018,EDGAR RD AT CLINTON ST,40.6277,-74.24245000000001
16277,29495,WOOD AVE AT BROOKLAWN AVE,40.64085,-74.26898
16278,15594,US-30 at MILLER AVE,39.73461,-74.86839000000001
16279,15595,US-30 at 1ST AVE,39.73614000000001,-74.86955
1628,22261,WHITEHORSE-MERCERVILLE RD AT KLOCKNER RD,40.22437,-74.68730000000001
16280,15597,US-30 at GARFIELD AVE,39.74046000000001,-74.87331
16281,28511,RARITAN RD AT COLEMAN AVE,40.64069000000001,-74.28632
16282,29052,RARITAN RD AT HIGHLAND AVE,40.64213,-74.28368
16283,29049,NORTH WOOD AVE AT MELROSE TER,40.64243,-74.27129000000001
16284,29110,WOOD AVE AT CURTIS ST,40.63457,-74.26007000000001
16285,29111,WOOD AVE AT ELM ST,40.63315,-74.25779
16286,29112,WOOD AVE 65' S OF KNOPFE ST,40.63191,-74.25517000000001
16287,13322,MAIN ST AT GRAND AVE#,40.86202,-74.02393000000001
16288,13287,MAIN ST. BYPASS AT RIDGEFIELD AVE#,40.84861,-74.02717000000001
16289,13288,BERGEN TURNPIKE AT OAK ST#,40.84422,-74.02422
1629,30177,WASHINGTON BLVD AT UNION ST,40.22233000000001,-74.63486
16290,21610,PATERSON PLANK RD AT POST PL,40.78893,-74.05602
16291,26501,US-9 AT WASHINGTON AVE#,39.93484,-74.18268
16292,29441,1ST AVE AT LAUREL ST,40.65951,-74.26841
16293,29443,1ST AVE AT CLOVER ST,40.65853000000001,-74.27555000000001
16294,23009,NORTH AVE AT JACKSON AVE,40.59326,-74.46080000000001
16295,29537,EAST 2ND ST AT MYRTLE AVE,40.64704,-74.39881000000001
16296,29961,EAST BROAD ST AT JEFFERSON AVE#,40.66073,-74.33840000000001
16297,29307,EAST 2ND ST AT NETHERWOOD AVE,40.63274000000001,-74.41008000000001
16298,29291,RICHMOND ST AT EAST 2ND ST,40.62362,-74.41653000000001
16299,29181,EAST 5TH ST AT RICHMOND ST,40.62167,-74.41369
1630,22341,NOTTINGHAM WAY AT GEORGE DYE RD,40.2241,-74.64487000000001
16300,29290,RICHMOND ST AT EAST 3RD ST,40.62321,-74.41561
16301,29011,EDGAR RD AT GILCHRIST AVE,40.64409000000001,-74.22753
16302,28812,WASHINGTON AVE AT PEARL ST,40.65971,-74.21767000000001
16303,29093,STILES ST AT AVIATION PLAZA - 2ND ENTR,40.6206,-74.24399000000001
16304,28549,BROAD ST AT JERSEY ST,40.66497,-74.21491
16305,28550,BROAD ST AT DICKINSON ST,40.66329,-74.21507000000001
16306,28669,LIDGERWOOD AVE AT ROSEHILL PL,40.65346,-74.22162
16307,21958,CALHOUN ST AT SOUTHARD ST,40.23412,-74.76352
16308,16873,BROAD ST AT 6TH STREET,39.40231,-75.03165
16309,29938,ELM ST AT DUDLEY AVE,40.65539,-74.35503
1631,13791,TEANECK RD AT PARKER LN,40.87873,-74.01082000000001
16310,16779,MCCORMICK PL AT ORANGE ST,39.42783,-75.23214
16311,22615,BRUNSWICK AVE AT HEIL AVE,40.23783,-74.75162
16312,16385,WHITE HORSE PIKE (RT 30) AT WATERFORD-BLUE ANCHOR,39.71659,-74.85560000000001
16313,16386,WHITE HORSE PIKE (RT 30) AT EHRKE RD,39.70042,-74.84684
16314,16387,WHITE HORSE PIKE (RT 30) AT ELMTOWNE BLVD,39.68678000000001,-74.83382
16315,10624,US-30 at PINE RD #,39.6566,-74.80278000000001
16316,10625,US-30 at FAIRVIEW AVE #,39.65264000000001,-74.79664000000001
16317,10621,EGG HARBOR RD AT PARK AVE#,39.62885,-74.79306000000001
16318,22408,US-206 356'S OF SHELMET LANE,40.27353,-74.73415
16319,22409,US-206 AT OAKLYN TER,40.27154,-74.7367
1632,22128,GREENWOOD AVE (RT-33) 325'E OF DICKINSON AVE,40.23050000000001,-74.72337
16320,16976,LANDIS AVE 930'E OF GIAMPETRO PARK ENT ,39.48301,-74.96057
16321,10350,CEDAR AVE AT TUCKAHOE RD,39.48037,-74.89323
16322,10758,WHITE HORSE PIKE AT WEYMOUTH RD,39.57682,-74.71687
16323,10762,US-30 at HEIDELBERG AVE,39.53819,-74.66128
16324,10361,US-30 at WASHINGTON AVE,39.53106,-74.65095000000001
16325,30416,ST LOUIS AVE 175' S of US-30,39.52534,-74.64380000000001
16326,10467,US-30 at MANNHEIM AVE,39.48942,-74.59122000000001
16327,10473,US-30 at 6TH AVE,39.44437000000001,-74.52604000000001
16328,10807,MAIN ST AT REDWOOD AVE,39.41227000000001,-74.50468000000001
16329,10808,MAIN ST AT CEDARCREST AVE,39.40995,-74.50639000000001
1633,30751,KLOCKNER AVE AT SMITH AVE,40.23801,-74.71006000000001
16330,31554,E STATE STREET EXT AT NORCROSS CIR,40.24046000000001,-74.69771
16331,30938,KLOCKNER RD 283'E OF E STATE STREET EXT,40.24877,-74.71118000000001
16332,29031,ELIZABETH AVE AT PARK AVE,40.6494,-74.23273
16333,29038,ELIZABETH AVE AT MAPLE AVE,40.6338,-74.24914000000001
16334,26582,US-9 AT SUNSET AVE,40.0057,-74.21447000000001
16335,26583,US-9 AT CHURCH RD,40.01000000000001,-74.21611
16336,10474,US-9 AT SHARSWOOD AVE,39.44204000000001,-74.47788000000001
16337,32853,US-9 565'N OF RIVERWOOD DR,40.0223,-74.22095
16338,26392,US-9 AT PINE BLVD,40.06554000000001,-74.21874000000001
16339,31169,US-9 AT BUTTELL AVE,40.07656,-74.21686000000001
1634,29100,WOOD AVE AT MORRIS AVE,40.62927000000001,-74.24908000000001
16340,26574,RT-166 AT COLONIAL RD,39.98073,-74.20941000000001
16341,28592,EDGAR RD AT GARDEN ST,40.65299,-74.22085000000001
16342,30700,US-130 AT SOUTH GOLD DR,40.20846,-74.62923000000001
16343,30646,C. WILLIAM HAINES BLVD 125'E OF RT. 30 (WHITE HOR,39.7739,-74.90260000000001
16344,14941,US-30 at THACKARA AVE,39.79547,-74.93201000000001
16345,30192,US-30 AT SUTTON AVE,39.80717000000001,-74.97153
16346,15602,US-30 at REED LN,39.80840000000001,-74.97521
16347,15891,US-30 at SUMMIT AVE #,39.82207,-74.99597
16348,15899,US-30 AT MAPLE AVE,39.81949,-74.99426000000001
16349,15598,US-30 at GIBBSBORO RD,39.81195,-74.98442
1635,29102,WOOD AVE AT BLANCKE ST,40.63197,-74.25497
16350,15599,US-30 at TROUT AVE,39.80978,-74.97940000000001
16351,22398,US-206 at CARTER RD,40.30991,-74.71287000000001
16352,27408,MARKET ST AT CITY HALL,40.91675,-74.17207000000001
16353,27504,WEST BROADWAY AT PRESIDENTIAL BLVD,40.92183,-74.17602000000001
16354,27507,WEST BROADWAY AT LAUREL ST,40.92608000000001,-74.18343
16355,17561,ML KING JR BLVD AT GREENWOOD AVE,40.75687000000001,-74.20048000000001
16356,31141,BILLIE ELLIS LANE AT CHERRY VALLEY ROAD,40.3887,-74.65996000000001
16357,21558,ENTERPRISE AVE AT AMERICAN WAY,40.78194000000001,-74.07008
16358,21561,ENTERPRISE AVE SOUTH 466'S OF SECAUCUS RD,40.77725,-74.07162000000001
16359,21562,ENTERPRISE AVE SOUTH 396' N OF METRO WAY,40.77469000000001,-74.07297000000001
1636,29106,WOOD AVE AT GESNER ST,40.63616,-74.26246
16360,21597,METRO WAY 253'E OF ENTERPRISE (BLDG 10-16),40.77349,-74.07195
16361,26458,OAK LN AT LEITZ BLVD,39.60075000000001,-74.3567
16362,26475,RADIO RD AT WESTCHESTER DR,39.58523,-74.35735000000001
16363,14134,US-9 AT ASH RD,39.59529000000001,-74.3935
16364,10488,RT-9 AT OCEAN AVE,39.44756,-74.47370000000001
16365,12638,SPRING VALLEY AVE AT GRANT AVE,40.91421,-74.06091000000001
16366,12406,FORT LEE RD AT GLADWIN AVE,40.86273000000001,-73.98963000000001
16367,27426,PARK AVE AT EAST 24TH ST,40.91437000000001,-74.15136000000001
16368,27494,VREELAND AVE AT 17TH AVE/E 34TH ST,40.9114,-74.14204000000001
16369,12616,MAYWOOD AVE AT SPRING VALLEY AVE,40.91171000000001,-74.0579
1637,32495,BRUNSWICK AVE AT MAYFLOWER AVE,40.25337,-74.73223
16370,12524,RIDGE RD AT BALDWIN AVE,40.80328,-74.12238000000001
16371,26771,LAKEVIEW AVE AT EAST 8TH ST,40.88677000000001,-74.13867
16372,26827,PARKER AVE AT LAKE AVE,40.87556,-74.12351000000001
16373,26953,HALEDON AVE AT HALSEY AVE,40.93898,-74.18325
16374,12111,ESSEX ST AT SUMMIT AVE,40.88464,-74.06033000000001
16375,13601,HUYLER ST AT HOFFMAN ST,40.87110000000001,-74.04877
16376,12414,FORT LEE RD AT BROAD AVE,40.86166,-73.98767000000001
16377,14959,WHITE HORSE PIKE AT WASHINGTON AVE,39.79027000000001,-74.92792
16378,29232,E FRONT ST AT WATCHUNG AVE,40.62001,-74.4225
16379,29234,WEST FRONT ST AT MADISON AVE,40.6174,-74.4255
1638,29975,WAVECREST AVE AT SPRAY TERRACE,40.63859,-74.28836000000001
16380,29242,WEST FRONT ST AT CLINTON AVE,40.60259000000001,-74.44648000000001
16381,16801,RT-77 AT WASHINGTON ST,39.43026,-75.23229000000001
16382,16819,RT-49 AT LONGVIEW DR,39.42244,-75.19471
16383,16821,RT-49 AT WOODRUFF ROAD,39.42066000000001,-75.18492000000001
16384,16896,RT-49 AT KING AVENUE,39.4019,-75.0805
16385,16902,RT-49 AT SILVER RUN ROAD,39.39543,-75.04435000000001
16386,20269,AVE C AT W 39TH ST,40.67721,-74.11023
16387,20976,OCEAN AVE AT MERRIT ST,40.68951000000001,-74.098
16388,21237,BELGROVE DR AT WOODLAND AVE,40.75537000000001,-74.1597
16389,21341,BELGROVE DR AT WILSON AVE#,40.75899,-74.15742
1639,29979,WAVECREST AVE AT BOB WILSON PL,40.6339,-74.29161000000001
16390,17386,MAIN ST AT NORTH CENTER ST,40.77173000000001,-74.22828000000001
16391,17389,MAIN ST 80' W OF BELL ST,40.77508,-74.23613
16392,19512,NORTHFIELD AVE AT RIDGEWAY AVE,40.77272000000001,-74.26790000000001
16393,17970,EAST NORTHFIELD RD 415'E OF BURNET ST,40.77358,-74.32081000000001
16394,32097,HACKENSACK ST AT WINTER PL,40.82673,-74.099
16395,13491,RIDGE RD AT SUMMIT CROSS,40.82331000000001,-74.10788000000001
16396,12532,RIDGE RD AT FIFTH AVE,40.81473,-74.11423000000001
16397,11930,RT-5 (GLEN RD) AT BERGEN BLVD,40.83548,-73.98947000000001
16398,18039,W MT PLEASANT AVE 250'W OF DAVEN AVE,40.79731,-74.35113000000001
16399,19472,MT PLEASANT AVE AT BYRNE RD,40.78495,-74.25095
1640,29987,WAVECREST AVE AT SEAFOAM AVE,40.63611,-74.28487000000001
16400,17382,MAIN ST AT PRINCE ST,40.76917,-74.22351
16401,17552,ML KING JR BLVD AT SOUTH CLINTON ST,40.76439000000001,-74.21522
16402,19466,MT PLEASANT AVE AT CRESTMONT RD,40.7939,-74.28575000000001
16403,12383,BROAD AVE AT WESTVIEW AVE,40.85897000000001,-73.98991000000001
16404,11806,ANDERSON AVE AT PARK AVE,40.81953,-73.99249
16405,11150,PALISADE AVE AT PARK AVE,40.81806,-73.98959000000001
16406,11382,RIVER RD AT THOMPSON LANE,40.80983000000001,-73.98911000000001
16407,20645,C COLUMBUS DRIVE AT HUDSON ST,40.71704,-74.03417
16408,20309,BROADWAY AT SILVER ST,40.65302000000001,-74.12741000000001
16409,28296,US-206 AT SHOPPING PLAZA TRAFFIC SIGNAL (MP 58.22),40.40555000000001,-74.64955
1641,13483,ORIENT WAY AT PIERREPONT AVE,40.81930000000001,-74.10602
16410,26841,PIAGET AVE AT LEXINGTON AVE,40.88239,-74.13465000000001
16411,27491,VREELAND AVE AT 17TH AVE,40.91176,-74.14204000000001
16412,20260,AVE C AT W 24TH ST,40.66584,-74.11984000000001
16413,20267,AVE C AT W 35TH ST,40.67483,-74.11225
16414,12288,TERRACE AVE AT WILLIAMS AVE,40.86671,-74.06706000000001
16415,25953,US-46 3168' W of EDWARDS RD. RAMP,40.86207,-74.37307000000001
16416,25954,US-46 3693' W of EDWARDS RD. RAMP,40.8622,-74.37472000000001
16417,26279,US-9 AT SPRAY AVE,39.9354,-74.18347
16418,10813,MAIN ST AT READING AVE,39.40085000000001,-74.51443
16419,27754,PATERSON HAMBURG TPKE AT COLLEGE RD,40.95063,-74.20922
1642,26291,RT-9 AT FREDERICK DR,39.91357,-74.15450000000001
16420,12103,ESSEX ST AT POLIFLY RD,40.88108,-74.05461000000001
16421,27855,WILLOWBROOK MALL SHOPPERS STOP,40.88705,-74.26103000000001
16422,12538,RIDGE RD AT KINGSLAND AVE,40.80289,-74.12284000000001
16423,12821,RIDGE RD AT JAUNCEY AVE,40.79810000000001,-74.12643
16424,12823,RIDGE RD AT ASTOR AVE,40.79385000000001,-74.12955000000001
16425,25935,PARSIPPANY RD AT ALLENTOWN RD,40.86107000000001,-74.42657000000001
16426,10805,FRANKLIN AVE AT ADAMS AVE,39.39472000000001,-74.51687000000001
16427,29245,WEST FRONT ST AT JEFFERSON AVE,40.59494,-74.45838000000001
16428,12827,RIDGE RD AT GARDEN TERRACE,40.78382000000001,-74.13699000000001
16429,13116,FARVIEW AVE AT JEROME AVE#,40.95374,-74.05846000000001
1643,29455,2ND AVE AT CHESTNUT ST,40.65886,-74.26375
16430,13117,FARVIEW AVE AT SWEET BRIAR PL#,40.95076,-74.05747000000001
16431,11084,GOTHAM PKWY AT JONY DR,40.82819000000001,-74.0689
16432,20596,BERGEN AVE AT UNION ST,40.71595000000001,-74.07896000000001
16433,20602,BERGEN AVE AT WILKINSON AVE,40.70921000000001,-74.08468000000001
16434,20603,BERGEN AVE AT AUDUBON AVE,40.70745,-74.08608000000001
16435,20604,BERGEN AVE AT STEGMAN ST,40.70635,-74.08699
16436,21040,OLD BERGEN RD AT LINDEN AVE,40.69715,-74.09298000000001
16437,21170,WEST SIDE AVE AT CLENDENNY AVE,40.71913,-74.08295000000001
16438,11085,GOTHAM PKWY AT AMOR AVE,40.83116,-74.06602000000001
16439,11113,WASHINGTON AVE AT EMPIRE BLVD,40.83338000000001,-74.05309000000001
1644,29444,1ST AVE AT AMSTERDAM AVE,40.65814,-74.27842000000001
16440,12711,EMPIRE BLVD 770'W OF CENTRAL BLVD ,40.83238,-74.04695000000001
16441,20674,DANFORTH AVE AT SULLIVAN DR,40.70391,-74.09766
16442,21085,ROMAR AVE AT NEPTUNE AVE,40.69826,-74.0998
16443,11899,MAIN ST AT EDWIN AVE,40.85523000000001,-73.97709
16444,12412,FORT LEE RD AT LINDEN TERRACE,40.85997,-73.98423000000001
16445,27387,MARKET ST AT MILL ST,40.91488,-74.17700000000001
16446,27391,MARKET ST AT SUMMER ST,40.91425,-74.16332000000001
16447,27392,MARKET ST AT ROSE ST,40.91364,-74.16122
16448,27393,MARKET ST AT PENNINGTON ST,40.91265000000001,-74.15784000000001
16449,27398,MARKET ST AT EAST 30TH ST,40.90577,-74.14743
1645,29445,1ST AVE AT ALDENE RD,40.65770000000001,-74.28166
16450,22061,PROSPECT ST AT PARKWAY AVE,40.23754,-74.76992
16451,21994,NORTH OLDEN AVE 500'E OF PARKSIDE AVE. ,40.24835,-74.77028
16452,21998,PARKSIDE AVE 300'N OF SPRUCE ST ,40.25676,-74.7638
16453,22500,RT-27 (NASSAU ST) AT MURRAY PL,40.35263,-74.65009000000001
16454,11453,MARKET ST AT VAN RIPER AVE,40.9009,-74.12391000000001
16455,11459,MARKET ST AT MIDLAND AVE,40.89771,-74.10430000000001
16456,13537,MARKET ST 300'E OF 5TH ST./HICKEY TER,40.89713,-74.09871000000001
16457,22563,TERHUNE RD AT JEFFERSON RD,40.36401,-74.66128
16458,22519,WITHERSPOON ST AT MACLEAN ST,40.35474000000001,-74.66198
16459,13915,US-46 at CENTRAL AVE,40.85923,-74.05402000000001
1646,23010,NORTH AVE AT JEFFERSON AVE,40.59473000000001,-74.4585
16460,30251,PRINCETON MARKET FAIR,40.31538,-74.66239
16461,10006,NEW RD AT MEADOWVIEW AVE,39.41934000000001,-74.50975000000001
16462,11088,GOTHAM PKWY AT AMOR AVE,40.83112000000001,-74.06621000000001
16463,30149,PATERSON HAMBURG TPKE AT DUNCAN LN,40.95155,-74.21025
16464,27375,MADISON AVE AT 3RD AVE,40.93723000000001,-74.14805000000001
16465,27377,MADISON AVE AT 5TH AVE,40.93374,-74.14914
16466,27378,MADISON AVE AT 6TH AVE,40.93225,-74.14957000000001
16467,20237,RT-45 AT ALLIANCE ST#,39.81349,-75.16467
16468,20197,RT-45 AT STUART ST,39.82864,-75.15876
16469,14816,VETERANS PKWY AT MILLBROOK DR,40.0319,-74.88981000000001
1647,29202,WEST FRONT ST AT COMPTON ST,40.60649,-74.44027000000001
16470,14819,VETERANS PKWY AT GARFIELD DR,40.02818000000001,-74.87842000000001
16471,28578,E JERSEY ST AT 6TH ST,40.65787,-74.19689000000001
16472,18298,BLOOMFIELD AVE AT LAKE ST,40.76240000000001,-74.17766
16473,17145,BLOOMFIELD AVE AT LIBERTY ST,40.79565,-74.19924
16474,30637,MAIN ST EXT AT CHEVALIER AVE,40.49356,-74.30339000000001
16475,24002,STEVENS AVE AT SECOND ST,40.48341000000001,-74.28489
16476,16918,RT-77 AT POLK LN,39.51509,-75.22973
16477,28116,RT-77 AT MONROEVILLE-SWEDESBORO RD#,39.64855,-75.21980000000001
16478,19371,BLOOMFIELD AVE AT POMPTON AVE,40.82544,-74.23146000000001
16479,19373,BLOOMFIELD AVE AT HILLCREST TERRACE,40.82732,-74.23719000000001
1648,29204,WEST FRONT ST AT WAYNEWOOD PK,40.61223,-74.43275000000001
16480,17375,ERIE LOOP,40.77595,-74.23828
16481,30944,PARK AVE AT COURT AVE,40.81821,-74.12767000000001
16482,16113,RIVER RD AT JOHN TIPTON BLVD,39.98554,-75.04794000000001
16483,16115,RIVER RD AT BARROWS RD,39.98329,-75.05042
16484,16118,RIVER RD AT LENOX RD,39.98024,-75.05355
16485,16119,RIVER RD AT DELAIR AVE,39.97914,-75.05463
16486,16122,RIVER RD AT DEROUSSE AVE,39.97689,-75.05812
16487,16127,RIVER RD AT TINSMAN AVE,39.96586000000001,-75.06894000000001
16488,15241,RIVER AVE AT N 33RD ST,39.96071000000001,-75.08517000000001
16489,15243,RIVER AVE AT N 29TH ST,39.95765,-75.09083000000001
1649,29206,WEST FRONT ST AT NEW ST,40.61602000000001,-74.42744
16490,15245,RIVER AVE AT N 27TH ST,39.95596,-75.09392000000001
16491,14767,BROAD ST AT LIPPINCOTT AVE#,40.0091,-75.01327000000001
16492,30799,VAN SCIVER PKWY AT SHEFFIELD DR,40.05321,-74.88500000000001
16493,23149,MAIN ST AT HARRISON AVE,40.51944,-74.35610000000001
16494,12605,ESSEX ST AT MAYWOOD AVE,40.88931,-74.0682
16495,11460,MARKET ST AT MIDLAND AVE,40.89791,-74.10446
16496,11691,MAPLE AVE AT FOREST ST,40.94333,-74.14054
16497,12052,MAPLE AVE AT RODNEY ST,40.95812,-74.13129000000001
16498,19123,WILSON AVE AT AVENUE L,40.71992,-74.14468000000001
16499,19135,WILSON AVE AT MERCHANT ST,40.72775,-74.15536
1650,29588,WESTFIELD AVE AT WESTFIELD RD,40.65505,-74.39044000000001
16500,31062,FERRY ST AT POLK ST,40.72851,-74.15661
16501,16181,US-130 at DREXEL AVE,39.94159000000001,-75.07249
16502,14203,HIGH ST AT 4TH ST#,40.06692,-74.85324
16503,23336,MAIN ST AT WOODBRIDGE AVE RAIL STATION,40.54012,-74.36072
16504,31872,FRELINGHUYSEN AVE AT MEEKER AVE,40.70256000000001,-74.19523000000001
16505,18612,FRELINGHUYSEN AVE AT VICTORIA ST,40.70655,-74.19289000000001
16506,18319,BROAD ST AT PARKHURST ST,40.72308,-74.17941
16507,18320,BROAD ST AT SOUTH ST,40.72436,-74.17865
16508,18415,CENTRAL AVE AT HUDSON ST,40.74643,-74.18542000000001
16509,17475,CENTRAL AVE AT SHEPARD AVE,40.75648,-74.21717000000001
1651,29538,EAST 2ND ST AT FARLEY AVE,40.64331000000001,-74.40187
16510,16159,US-30 220' W of ROSEMONT AVE.,39.93663,-75.08766
16511,17756,BLOOMFIELD AVE AT RIDGEWOOD AVE,40.80088000000001,-74.20418000000001
16512,17758,BLOOMFIELD AVE AT CLARK ST,40.79691,-74.20033000000001
16513,17147,BLOOMFIELD AVE AT WARD ST,40.79510000000001,-74.19906
16514,18281,BLOOMFIELD AVE AT NORTH 10TH ST,40.77162000000001,-74.1842
16515,18340,BROAD ST AT LOMBARDY ST,40.74307,-74.1695
16516,17352,CENTRAL AVE 50' W OF SOUTH ESSEX AVE,40.76642,-74.23571000000001
16517,17457,CENTRAL AVE AT HALSTED ST,40.75966,-74.22211
16518,28825,WESTFIELD AVE AT MORRIS AVE,40.66881,-74.21730000000001
16519,14849,RANCOCAS RD AT BRIDGE ST#,40.00864,-74.86828000000001
1652,29962,EAST BROAD ST AT WYCHVIEW DR#,40.66932000000001,-74.33211
16520,14792,GARFIELD DR AT EAST STOKES RD,40.01465,-74.87379
16521,14795,GARFIELD DR AT EASTBROOK LN - SOUTH,40.02023000000001,-74.87350000000001
16522,14808,VETERANS PKWY AT CHARLESTON RD,40.03906000000001,-74.89172000000001
16523,16170,US-130 at SUCKLE HWY,39.97495,-75.03574
16524,16173,RT-130 AT COVE RD,39.96164,-75.05217
16525,14444,FRONT ST AT FOUNDRY ST,40.12384,-74.81901000000001
16526,14227,DULTYS LN AT NECK RD,40.09586,-74.82855000000001
16527,32890,DULTY'S LANE 1600'E OF NECK ROAD,40.09540000000001,-74.82365
16528,32392,FLORENCE RIVER LINE STATION,40.09994,-74.80481
16529,14192,SALEM RD AT ELM AVE#,40.06738,-74.86656000000001
1653,29295,EAST 2ND ST AT RICHMOND ST,40.62412,-74.4165
16530,14193,SALEM RD AT GLENWOOD AVE#,40.06539,-74.86673
16531,14837,SALEM RD AT MOSSHILL LANE#,40.03189,-74.89463000000001
16532,20823,JFK BLVD AT SPRUCE ST,40.74171,-74.06033000000001
16533,15035,GATE #4 INSIDE THE WRTC,39.94328,-75.11857000000001
16534,15227,RIVER AVE AT N 17TH ST,39.95032,-75.09945
16535,16093,RIVER RD AT HILLSIDE TERRACE,39.9631,-75.07612
16536,18191,PARK ST AT CHESTNUT ST#,40.82237000000001,-74.21239
16537,31614,VALLEY RD AT WATCHUNG AVE#,40.83225,-74.20928000000001
16538,19405,BLOOMFIELD AVE AT KIRKPATRICK LANE,40.8516,-74.29905000000001
16539,14720,PUBLIC RD (CR543) AT SPRING GARDEN ST#,39.99729000000001,-75.02918000000001
1654,28780,S BROAD ST AT PEARL ST,40.66002,-74.21509
